IDENTIFIER: Reference ID,FORMULA,Microstructure,Processing method,grain size,Exp. Density,Calculated Density,HV,Type of test,Test temperature,YS,UTS,Elongation,Elongation plastic,Exp. Young modulus,Calculated Young modulus,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,B2,BCC,FCC,Sec.,HCP,L12,Laves,Other,ANNEAL,CAST,OTHER,POWDER,WROUGHT,C_test,T_test
9,Al0.5 Co1 Cr0.5 Fe0.5 Mo0.25 Ni0.5,FCC+BCC+Sec.,CAST,200,,7.3,586,,25,,,,,,,0,0.5,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
9,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,,,7.1,796,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,,,7.1,755,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10,Al1 Co1 Cr1 Fe0.6 Mo0.5 Ni1,BCC+Sec.,CAST,,,7.1,754,,25,,,,,,,0,1,0,0,0,1,1,0,0.6,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10,Al0.667 Co0.667 Cr0.667 Fe1 Mo0.333 Ni0.667,BCC+Sec.,CAST,,,7.2,635,,25,,,,,,,0,0.667,0,0,0,0.667,0.667,0,1,0,0,0,0,0,0.333,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10,Al0.5 Co0.5 Cr0.5 Fe1 Mo0.25 Ni0.5,BCC+Sec.,CAST,,,7.2,639,,25,,,,,,,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11,Al1 Co1 Cr1 Fe1 Mo0.5,B2+Sec.,CAST,,,6.8,857,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,B2+Sec.,CAST,,,7.1,730,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11,Al1 Co1 Cr1 Fe1 Mo0.5 Ni0.5,B2+Sec.,CAST,,,7,708,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11,Al0.667 Co0.667 Cr0.667 Fe0.667 Mo0.333 Ni1,FCC+B2+Sec.,CAST,,,7.2,586,,25,,,,,,,0,0.667,0,0,0,0.667,0.667,0,0.667,0,0,0,0,0,0.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11,Al0.5 Co0.5 Cr0.5 Fe0.5 Mo0.25 Ni1,FCC+B2+Sec.,CAST,,,7.3,395,,25,,,,,,,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,,,6.7,,C,25,1110,,,,,184,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,Al1 Co1 Cr1 Fe1 Ni1 Si1,BCC+Sec.,CAST,,,5.7,,C,25,2411,2950,,1,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.2,BCC,CAST,,,6.5,,C,25,1265,2173,,14,,176,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.4,BCC,CAST,,,6.2,,C,25,1481,2444,,13,,169,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.6,BCC,CAST,,,6,,C,25,1834,2195,,3,,162,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.8,BCC+Sec.,CAST,,,5.8,,C,25,2179,2664,,2,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
13,Al0.25 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,FCC,CAST,,,7.4,,,25,,,,,,192,0,0.25,0,0,0,1,1,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,FCC,CAST,,,7.5,,C,25,750,1970,,39,103,189,0,0.25,0,0,0,1,1,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
13,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,,,7.1,,C,25,1580,2389,,17,161,,0,0.5,0,0,0,1,1,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
13,Al0.75 Co1 Cr1 Cu0.25 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,,,6.8,,C,25,1900,2697,,12,164,,0,0.75,0,0,0,1,1,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
13,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,,,7.8,,C,25,700,1650,,29,93,194,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
14,Al1 Co1 Cr1 Fe1 Ni1 Ti1,BCC+BCC,CAST,,,6.2,,C,25,1860,2580,10.7,9,90,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14,Al1 Co1 Cr1 Fe1 Ni1 Ti0.5,BCC+BCC,CAST,,,6.4,178,C,25,2260,3140,24.4,23,178,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,BCC+Sec.,CAST,,,6.1,,C,25,2220,2720,6.6,5,160,,0,0.667,0,0,0,0.667,0.667,0,0.667,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
15,Al1 Co1 Cr1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,,,6.3,780,,25,,,,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Al1 Co1 Fe1 Ni1 Ti1 V1 Zr1,BCC,CAST,,,6.2,790,,25,,,,,,129,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Al1 Fe1 Ni1 Ti1 V1 Zr1,BCC,CAST,,,5.9,800,,25,,,,,,119,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Co1 Cr1 Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,,,7.1,680,,25,,,,,,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Co1 Cr1 Fe1 Mo1 Ni1 Ti1 V1 Zr1,,CAST,,,7.3,850,,25,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Co1 Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,,,7.1,630,,25,,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Co1 Fe1 Mo1 Ni1 Ti1 V1 Zr1,,CAST,,,7.3,790,,25,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,,,6.8,590,,25,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Fe1 Mo1 Ni1 Ti1 V1 Zr1,BCC+Sec.,CAST,,,7.1,740,,25,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,7.9,180,,25,,,,,,216,0,0.1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al0.2 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,7.7,171,T,25,220,,56,,,212,0,0.2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.38 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,7.5,182,T,25,244,,45,,,205,0,0.38,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.43 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.4,183,T,25,285,,35,,,,0,0.43,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.49 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.4,220,T,25,331,,29,,,,0,0.49,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.56 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.3,278,T,25,526,,16,,,,0,0.56,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.62 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.2,405,T,25,833,,5,,,,0,0.62,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16,Al0.68 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.2,486,,25,,,,,,,0,0.68,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al0.75 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7.1,530,,25,,,,,,,0,0.75,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al0.81 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7,539,,25,,,,,,,0,0.81,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al0.88 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,7,533,,25,,,,,,,0,0.88,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al0.95 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,,,6.9,535,,25,,,,,,,0,0.95,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16,Al1 Co0.8 Cr0.8 Fe0.8 Mn0.8 Ni0.8,BCC,CAST,,,6.6,539,,25,,,,,,180,0,1,0,0,0,0.8,0.8,0,0.8,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,8,176,T,25,208,,62,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,300,,8,144,C,25,,,,,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,350,,8,135,C,25,230,,,75,,220,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.25,FCC,CAST,120,,7.9,151,C,25,,,,,,215,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.25,FCC+Sec.,ANNEAL,130,,7.9,144,C,25,200,,,75,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,FCC,CAST,220,,7.8,186,C,25,,,,,,210,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,FCC,ANNEAL,250,,7.8,275,C,25,620,,,75,,210,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.75,FCC+Sec.,ANNEAL,500,,7.7,380,C,25,740,1325,,7.8,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.75,FCC+Sec.,CAST,500,,7.7,342,C,25,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,ANNEAL,12,,7.7,636,C,25,1660,1845,,0.5,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
17,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,CAST,,,7.7,650,C,25,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
18,Al0.2 Cr0.667 Fe1 Mn0.667 Ni0.333,FCC+BCC,CAST,,,7.2,297,,25,,,,,,,0,0.2,0,0,0,0,0.667,0,1,0,0,0,0,0.667,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
18,Al0.333 Cr0.667 Fe1 Mn0.667 Ni0.333,BCC,CAST,,,7,396,,25,,,,,,201,0,0.333,0,0,0,0,0.667,0,1,0,0,0,0,0.667,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19,Al1 Cr1 Fe1 Ni1,BCC+B2,CAST,,,6.3,472,C,25,1406,2927,,29,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19,Al1 Cr1 Fe1 Mo1 Ni1,B2+Sec.,CAST,,,7.2,905,,25,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19,Al1 Cr1 Fe1 Mo0.2 Ni1,BCC+B2,CAST,,,6.5,549,C,25,1487,3222,,29,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19,Al1 Cr1 Fe1 Mo0.5 Ni1,BCC+B2,CAST,,,6.8,622,C,25,1749,2644,,13,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19,Al1 Cr1 Fe1 Mo0.8 Ni1,B2+Sec.,CAST,,,7,854,C,25,1513,1513,,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,Al0.3 Co1 Cr1 Cu1 Fe1,FCC,,,,7.7,180,,25,,,,,,194,0,0.3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al0.5 Co1 Cr1 Cu1 Fe1,FCC,,,,7.4,207,,25,,,,,,187,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al0.8 Co1 Cr1 Cu1 Fe1,FCC+BCC,,,,7,271,,25,,,,,,,0,0.8,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.769 Cr0.769 Cu0.769 Fe0.769,FCC+BCC,,,,6.5,476,,25,,,,,,,0,1,0,0,0,0.769,0.769,0.769,0.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667,FCC+BCC,,,,6.3,510,,25,,,,,,,0,1,0,0,0,0.667,0.667,0.667,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.556 Cr0.556 Cu0.556 Fe0.556,FCC+BCC,,,,6.1,557,,25,,,,,,,0,1,0,0,0,0.556,0.556,0.556,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5,FCC+BCC,,,,5.9,567,,25,,,,,,,0,1,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.435 Cr0.435 Cu0.435 Fe0.435,FCC+BCC,,,,5.7,603,,25,,,,,,,0,1,0,0,0,0.435,0.435,0.435,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.4 Cr0.4 Cu0.4 Fe0.4,FCC+BCC,,,,5.6,624,,25,,,,,,,0,1,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.357 Cr0.357 Cu0.357 Fe0.357,BCC,,,,5.5,657,,25,,,,,,139,0,1,0,0,0,0.357,0.357,0.357,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co0.333 Cr0.333 Cu0.333 Fe0.333,BCC,,,,5.4,644,,25,,,,,,136,0,1,0,0,0,0.333,0.333,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Al1 Co1 Cr1 Cu1 Fe1,FCC+BCC,,,,6.8,407,,25,,,,,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Co1 Cr1 Cu1 Fe1,FCC,,,,8.2,134,,25,,,,,,208,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Co1 Cr1 Cu0.5 Fe1 Ni1,FCC,CAST,,,8.3,172,,25,,,,,,215,0,0,0,0,0,1,1,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC,CAST,,,7.4,,C,25,1272,1272,2,0,,185,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,,,7.8,,C,25,700,1650,22,21.6,,194,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,FCC+Sec.,CAST,,,7.6,,C,25,1042,1848,3,2.11,,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23,Al0.5 B0.2 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,7.5,415,,25,,,,,,,0,0.5,0.2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Al0.5 B0.6 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,7.3,505,,25,,,,,,,0,0.5,0.6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Al0.5 B1 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,7.1,736,,25,,,,,,,0,0.5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,CAST,,,7.6,300,,25,,,,,,,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,,,7.6,225,,25,,,,,,189,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC+Sec.,CAST,,,7,636,,25,,,,,,,0,0.5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
